cust_code,seq_num,address_1,city,state,zip,reason
"DENT1000",27,"Lot 1979 Big Bend Road","Ellston","IA","50074","no_leading_number"
"DENT1000",49,"Lot 417 1323 Tomahawk Trail","Ellston","IA","50074","no_leading_number"
"DENT1000",29,"Lot 417 Tomahawk Trail","Ellston","IA","50074","no_leading_number"
"CSFD2016",313,"Spec House - 2016","Emmetsburg","IA","50536","no_leading_number"
"HOGS1000",98,"Prestage Farm P381","Emmetsburg","IA","50536","no_leading_number"
"JENS1000",280,"Job #13-084","Emmetsburg","IA","50536","no_leading_number"
"JENS1000",277,"#13-112","Emmetsburg","IA","50536","no_leading_number"
"OLSO1000",14,"Island View Lane - Lot 17","Emmetsburg","IA","50536","no_leading_number"
"HOWR1000",6,"West North 1st Street","Estherville","IA","51334","no_leading_number"
"ADVA1200",2,"W Burlington & N16th","Fairfield","IA","52556","no_leading_number"
"ADVA1200",3,"FSC-W.Burington& N16","Fairfield","IA","52556","no_leading_number"
"CASH1200",1664,"3286-360th Street","Farnhamville","IA","50538","no_leading_number"
"SPRI1300",2,"PO Box 293","Farnhamville","IA","50538","no_leading_number"
"HOGS1000",247,"Prestage Farms Of Iowa P-297","Fenton","IA","505369","no_leading_number"
"CASH1200",974,"712-358-0670","Fonda","IA","50501","no_leading_number"
"HOGS1000",80,"Prestage Farm P366","Fonda","IA","50540","no_leading_number"
"JENS1000",37,"#11-176","Fonda","IA","50540","no_leading_number"
"ACKE1000",12,"PO Box 1297","Fort Dodge","IA","50501","no_leading_number"
"ACKE1000",10,"PO Box 1297","Fort Dodge","IA","50501","no_leading_number"
"ATRS1000",14,"2541/Justice on Garage","Fort Dodge","IA","50501","no_leading_number"
"AYAL1000",95,"Newell 1902 3rd Avenue North","Fort Dodge","IA","50501","no_leading_number"
"BACO1000",106,"Crimmins 1820North 22nd Street","Fort Dodge","IA","50501","no_leading_number"
"BACO1000",100,"Crimmins North 22nd Street","Fort Dodge","IA","50501","no_leading_number"
"BAKE1000",35,"Egemo 1779","Fort Dodge","IA","50501","no_leading_number"
"BAKE1000",29,"Nestle Phase 2","Fort Dodge","IA","50501","no_leading_number"
"BBCU1000",116,"10'x8' Cedar Deck","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",6,"2nd Floor Bath #2","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",10,"1st Floor Bathroom","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",5,"Lighthouse -2nd Floor Apar. Rm","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",7,"Lighthouse - 2nd Flr Entry","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",9,"2nd Flr Windows","Fort Dodge","IA","50501","no_leading_number"
"BEAC1000",8,"2nd Floor Dorm Rooms","Fort Dodge","IA","50501","no_leading_number"
"BECK1000",8,"LaVista-2805 10th Avenue North","Fort Dodge","IA","50501","no_leading_number"
"BECK1000",12,"LaVista Apts 7, 8, 9 & 11","Fort Dodge","IA","50501","no_leading_number"
"BECK1000",20,"Garage #5","Fort Dodge","IA","50501","no_leading_number"
"BECK1000",11,"LaVist 18, 19, 14, 13","Fort Dodge","IA","50501","no_leading_number"
"BECK1000",10,"LaVista-2805 10th Avenue North","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",46,"Van 002","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",50,"DG23572","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",30,"Restore 24","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",48,"DEM2115","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",25,"Village Green 68","Fort Dodge","IA","50501","no_leading_number"
"BEMR1200",32,"PO 2420","Fort Dodge","IA","50501","no_leading_number"
"BERG1100",18,"Wraywood Manor 123","Fort Dodge","IA","50501","no_leading_number"
"BERT1000",137,"5th Avenue Car Wash","Fort Dodge","IA","50501","no_leading_number"
"BLAN1000",26,"3rd Avenue House","Fort Dodge","IA","50501","no_leading_number"
"BREI1000",34,"BIVI  Job #15322","Fort Dodge","IA","50501","no_leading_number"
"BUSH1000",38,"22X","Fort Dodge","IA","50501","no_leading_number"
"BUSH1000",16,"1197","Fort Dodge","IA","50501","no_leading_number"
"BUSH1000",3,"609","Fort Dodge","IA","50501","no_leading_number"
"BUSH1000",18,"1197","Fort Dodge","IA","50501","no_leading_number"
"BUTT1000",118,"Box 166","Fort Dodge","IA","50501","no_leading_number"
"BUTT1000",122,"Box 166","Fort Dodge","IA","50501","no_leading_number"
"CALD1100",4,"2233Dawson Driver","Fort Dodge","IA","50501","no_leading_number"
"CARD1300",9,"Central & 9th Street","Fort Dodge","IA","50501","no_leading_number"
"CARD1300",23,"Corner of 10th St & 3rd Ave So","Fort Dodge","IA","50501","no_leading_number"
"CASH1000",1208,"570-6376","Fort Dodge","IA","50501","no_leading_number"
"CASH1000",6665,"PO Box 1","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1018,"712-299-0104","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2078,"515-468-2726","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",444,"6'x4' Landing w/4 Steps","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1620,"712-299-6819","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1381,"574-9171","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",214,"28x46 Building","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1039,"515-576-4208","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1384,"408-7007","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2380,"570-0047","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1396,"576-5736","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1622,"Cell 571-3366","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2119,"Priority 2 Renovation","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1155,"5th Avenue South & S. 21st St.","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1619,"576-1301","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1633,"641-777-5365","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",620,"368-1431","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1586,"570-2895","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",955,"30'x52' Building","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1351,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",483,"515-332-2464","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1254,"570-1125","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2370,"Store #18499","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1315,"408-0810","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",881,"570-4351","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",753,"712-335-4787","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",344,"571-5233","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1044,"lot#24 @ Palace Park","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1331,"570-2311","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1670,"576-6588","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1509,"300th Street, East 169","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1289,"890-0634","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1834,"24x30 Building Addition","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",549,"5th Avenue Auto Wash","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1737,"515-351-7366","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",364,"570-1700","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1109,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1180,"570-2804","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2255,"570-8279","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1531,"515-290-4333","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1602,"576-0530","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1413,"712-469-3703","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1797,"570-4462","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2142,"570-4235","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1678,"570-3391","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1492,"574-9726","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2562,"515-571-8771","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",586,"5th Avenue Auto Wash","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",90,"515-269-2769","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",945,"515-851-0029","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1684,"351-1854","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1361,"570-4956","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",882,"408-4407","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",41,"515-359-2960","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1514,"BIVI 800 5th Street NW","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",139,"408-6238","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1371,"570-2024","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2125,"515-351-1829","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1951,"570-8385","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2010,"570-8613","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1830,"570-6404","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1569,"SF2 House","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",12,"573-4540","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",832,"570-3325","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1786,"515-955-7166","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",811,"571-4871","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1093,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",976,"BIVI Area #701","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",644,"515-359-2571","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1212,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1394,"576-5736","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2055,"Cash 1550 L Street","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1584,"955-1776","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",410,"570-4712","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1395,"576-5736","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1256,"515-368-1869","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",388,"576-2333","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",844,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1517,"955-6457 or 570-4516","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",207,"408-8430","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1033,"641-751-6598","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2064,"227-6149","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",439,"712-334-0073","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1087,"319-670-0072","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2053,"570-3472","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1288,"972-4997","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",276,"712-335-3700","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1433,"570-6901","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1211,"955-6047","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1686,"515-351-0008","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2584,"1","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1214,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",476,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1411,"269-3383","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1325,"543-8129","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",119,"617-839-5075","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2063,"227-6149","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",750,"570-6376","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2307,"570-6795","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",677,"Denny Jorgensen 573-4271","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1213,"6th Avenue & 12th Street","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1243,"332-1090","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",17,"PO Box 928","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",504,"571-3251","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",291,"PO Box 87","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",518,"571-4680","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",612,"576-5330","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",491,"570-0436","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2498,"515-478-0456","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",14,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1701,"515-408-8839","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",312,"576-2580","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2038,"400069-7-5217","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1543,"515-890-2574","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",2259,"515-408-2010","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1476,"573-7528","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",398,"576-5241","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1576,"570-8636","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",662,"408-1786","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",24,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1090,"515-408-1045","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1601,"Store #23477","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1063,"10'x6' Deck 44"" Off Ground","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1871,"Old Highway 20 East","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1175,"570-8229","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1169,"Greg Baker   (570-1151)","Fort Dodge","IA","50501","no_leading_number"
"CASH1200",1542,"835-1446","Fort Dodge","IA","50501","no_leading_number"
